Pic_id,Text,MetaphorOccurrence,Target,Source,SentimentCategory
311.jpg,原的设计请烟分层可做户外大双背器节能减排健康生活每一天假护环境从我做起绿包出行健胶你务节能减排,1,车,叶,1
312.jpg,出生便和同伴们一起我知道他们游过泛起的水波就是沙丁鱼他们的心跳所有鲜活生机都是从干枯腐构中发而出只要心中希塑木灭生命的活力就不止由内而外悦变年年如是也是我活下去的理由,1,花,鱼,1
313.jpg,保护水资源保护水资源,1,水,人,1
314.jpg,好吃到飞起来,1,披萨,飞起来,1
315.jpg,爱请节约用水不要让最后滴水一变成眼泪我们不要陶醉,1,水,眼泪,1
316.jpg,讲文明树新风中国美养中国彩家中国文化中国来达中国圆家家有福福福回家中国网络电视台制河北商县王文林的纸,1,幸福,花,1
317.jpg,江西站用心做设计只为超总未来瑞尚设计,0,,,1
318.jpg,节能减排绿色出行健康生活年一爱护环城人节能减排绿色出行,1,车,草,1
319.jpg,精食计时所有的食物都是我们心中最完美的礼物,1,钟,粮食,1
320.jpg,墙式可直池用手年制,0,,,1
321.jpg,长江浦钓的是长江的生态环境,1,鱼,自然环境,1
322.jpg,湖金谋杀,1,烟,谋杀,1
323.jpg,动物,0,,,0
324.jpg,苯友对校园暴力安全手手抄报法制小报,0,,,1
325.jpg,钉子精神永放光芒,1,钉子,灯,1
326.jpg,有些垃圾可以发光垃级科学分类实现再生价值,1,垃圾,灯,1
327.jpg,低碳生活共建低磷家园低碳生活绿色未来民国闽,1,电灯,草,1
328.jpg,水是生命之派节约用水珍惜生命之源让地球多一点绿光请节约用水住点点滴滴淡水在减少浪费可不好如果不节约后果可不小请节约用水节约用水生命之水水是生命之源不要职你的眼泪成篇最嵌一海水珍爱生命节约用水让我们的地球多留有一点关于绿色的记忆珍惜我们的水源珍爱我们的生命爱护我们的环境保护我们的家园,1,人,水,1
329.jpg,绿色环保低碳节能低碳生活绿色出行能源连餐你我地节约能源朝大家低碳减排绿色生活节能减排节约用电节能减排低碳出行珍惜能源倡导绿色生活,0,,,1
330.jpg,节能减排绿色出行,1,车轮,花,1
331.jpg,最后的平衡,1,砝码,生命,0
332.jpg,幸福都是窗斗出来的拱手脱贫奔小康,1,帽子,奋斗,1
333.jpg,半丝半缕恒念物力为琅传统文化中华美德,0,,,1
334.jpg,房地产广告语户量银烂一个性化产爱设计聚原时尚湖液一邻眼亲近和谐温牌边上是荒草地一一超大绿化消眼绿意欢上有家银行一紫邻中央商务区边上有个居委会一中心政务区楼心地标边上有家学校安旅厚人文学术银围边上有家诊所一拥抱健康安字恨意欢上有家小卖店一便利生活触手可及边上有火车道交通便利四通八达边上什么惠没有向约生活保适安逸房地产广告语编远地爱一远离闲市咀器尽享静谁人生郑区乡镇一回归自然享受田国风光紫邻雨市一生拥城市家华欢着臭水沟一绝版水岸名邮上风上水挖个水池子一东方戚尼斯演绰浪漫凤情地势高视野开阔佛瞰全城,0,,,0
335.jpg,请勿吸烟,0,,,0
336.jpg,部分生命创下载站前治下封请珍爱地球唯一的,1,牛,线条,0
337.jpg,心中有酒酒中无心珍猎生命,1,酒,心电图,0
338.jpg,中物纸节的电节约钱中约水中的中一油节约电爱免费来材,0,,,1
339.jpg,禁止酒驾满酒不站出行平安酒后驾驶,1,血,酒,0
340.jpg,心活中共北京市锅阳区婴直传部北京市朝阳区精神文朗隆设委品会办公室人漫面销刊室,0,,,1
341.jpg,用心做设计只为超越未来精品设计宁约用电绿色地球环保家园保护地球从我做起行动起来吧精品,1,电,树,1
342.jpg,福洁,0,,,1
343.jpg,节约用纸阿护家园图间东,1,纸,树,1
344.jpg,依法文明养犬共建文明城市深入学习积极践行长沙市文明行为促进条例及时为它请理赛便,1,动物,剪纸,1
345.jpg,你所做的你所看的你所想的你所见的包哪一个是你希望的这业都是由我们自己决定的每个人的所作所为都决定了我们未来所看到的生活环境,1,望远镜,自然环境,0
346.jpg,天注生容低碳生活保护地球资源地绝环境污染们的地辣珠德爱护烫们的球让美们的生活受牌更加美鲜关灯一小时活动任集开带节约用电从身山做起京菜市中区政府,0,,,1
347.jpg,医启低碱新租,1,电灯,叶子,1
348.jpg,京东美的大的匹无风感一级变频圆柱空调柜机你有你的高温天我有我的酷爽种器美的宝调让你感知清凉分夏,1,空调柜机,冰,0
349.jpg,光盘行动理性消费从我做起不讲排场我承诺说到做到拒绝铺张浪费,0,,,0
350.jpg,贝中国联务网,0,,,0
351.jpg,节能减排低碳生活爱我家园共护地球固精灵,0,,,1
352.jpg,珍惜能源节物加电,1,电,树,1
353.jpg,文明出行每一步畅道安全每一天安全你我,0,,,1
354.jpg,节约能源关注全球暖化天黑请熄灯,0,,,0
355.jpg,开红动面门站用我们的爱心去呵护每一个动物新生万物,1,熊,森林,1
356.jpg,大家官方微博,0,,,0
357.jpg,吃出黄金吃出健康益闪创教育,1,饭,树,1
358.jpg,起,1,行李箱,建筑,0
359.jpg,生动物保护野保护环境保护野生动物亲近大自然保护动物来自两件窝套的自我介绍福本信恩,1,狮子,森林,1
360.jpg,生命是树绿色是根比的园,0,,,0
361.jpg,干库编辑国际非暴力日联合国在年月日的第届联合国大会日通过决议定为国际非暴力日,0,,,0
362.jpg,香拒绝酒驾平安出行,0,,,0
363.jpg,节约用小,0,,,1
364.jpg,节能减排绿色出行健康,1,车轮,叶子,1
365.jpg,生活,1,人,叶,1
366.jpg,禁止吸烟,0,,,1
367.jpg,遵守交通法规,1,文字,酒,1
368.jpg,女,1,文字,字母,0
369.jpg,城市最美的人关爱环卫工人保护城市环境粮文,1,人,叶子,1
370.jpg,拒绝酒驾遵守交通法财关爱生命爱全醉在活中粉在路中捷在心中银护您的出行交通安全是份贵任健命红灯钟交道连法行为请立刻停车接受处初喝,0,,,0
371.jpg,漾德童身做长明有礼本系人讲文明树新风,0,,,1
372.jpg,取精之路漫漫其修远兮,1,避孕套,孙悟空,0
373.jpg,是我们坚强的后盾迎着光背后的不是影子铭记历史年月日时分年月日时分年月日时分年月日时分年月日时分年月日时分年月日时分年月日时分中国地爱台网中心承办单位中国地康应念拔械中心特逸媒体中国国际技援队微博指导单位中国地震局震害防御司中国灾客防御协会中国灾害防御协会地震服业事儿中国地震局办公空北京市地震安害防御中心震知卓见四防震与逊险,0,,,1
374.jpg,保护动物人人有责扫描二维码更快了解最新动态查看更多精美素材超清素材写真喷绘可做米户外喷绘极限精度可做米,1,熊,马赛克,1
375.jpg,来自低碳生活出行二低碱生活从我做起色出行从我做起低微生活节能减排绿色出行健康改善生态环境营造绿色家园人兴之限上物,0,,,1
376.jpg,让孝心永不停止,1,时间,孝行,1
377.jpg,老小命之源节约川水日积理步节约用水从我做起珍爱生命全章共张点击欣发标价为单张价格购买整套请拍件,0,,,1
378.jpg,危险酒后驾车为了您请勿,0,,,0
379.jpg,国地球一小时为地球发声低碳环味节排与自然共生让我们一起守护地球,1,电灯,地球,1
380.jpg,预他动物是全世界的共同财产其保护管理更是当今国限社公关注的熊点之一现国是发展中国家湖危动物保护管理资金严重不足技术设备和保护管理方法还很落后需要从发达国家引进资金技术和设备需要学习先进经验,1,北极熊,自然景观,0
381.jpg,公优淘邦,0,,,1
382.jpg,一推己及人存心善行我学习我践行文明城市靠你我他,0,,,1
383.jpg,拒绝酒驾开车不喝酒喝酒不开车,0,,,1
384.jpg,中我们承诺为地球想灯一小时,1,电灯,自然景观,1
385.jpg,一粒米都不放过珍惜粮食杜绝浪费,0,,,0
386.jpg,方约用水保护环境你一我做起让我们一起为节水尽份力保护环境你我做起益节水系列,1,水滴,地球,1
387.jpg,爱存间年您们只负资幸福安康父母德高子女良教图行大下铜号,0,,,1
388.jpg,从我做起碳环保网知肉,1,地球,树,1
389.jpg,最好的相聚从公筷公勺开始对馨公镇公司台州市文明办州市同创力,0,,,0
390.jpg,您用一圈它却要长一年请节约用纸,1,纸,树,0
391.jpg,绿水青山懿是讲文明机活风迎冬真,1,山水,金子,1
392.jpg,反对网络暴力文明使用网络不要让暴力驱逐文明中共永清具变网信办宣,1,wifi信号,草,0
393.jpg,济源日报年月日星期四浪费可趾节约为荣坚决制止餐饮浪费行为济源传媒,0,,,0
394.jpg,在自然然然保护野生动物芯学家于世界动物日以及他所倡导的向献爱的动物年的月致谢这是为了理念纪念意大利世界动物日,0,,,1
395.jpg,校园防欺凌向社会呼阡美注校副在线咨询法律问题没有人市以盟身球也是保口海口,0,,,0
396.jpg,你照顾好你的工作我照顾好你的胃,1,胃,蔬菜,1
397.jpg,利用资源生产生活方式,1,地球,草,1
398.jpg,水,1,水滴,地球,1
399.jpg,步大禹物业惜水团爱水节水节约用水保护水环境人人有货从我做起人请不要让水龙头孤独的留泪依法管水科学用水自觉节水节水领跑绿色发展一浦水清珍,1,地球,水,0
400.jpg,绚用保护水资源共建和平生态简单一又珍爱生命节能用水绿色出行,0,,,1
401.jpg,图,1,猎豹,沙子,0
402.jpg,食厉行节位静以修身位以养德民以食为天节约热食是费们制个会辰应总的文务面不是设你的生活好了停浪费种起载可以镇责染,0,,,1
403.jpg,没有翅膀怎么飞翔,1,蝙蝠,树叶,0
404.jpg,节,1,粮食,山,1
405.jpg,觅水县一切生命银以生存社会经济发展不可缺少和不司档化的重要白您资证但是现代桂会的急剧发照对有限的水资源及水环境产生了巨大的净进质节约用水人人节约用水人世界水目人有责生命与水同源节水你我同行宽知,1,水滴,自然景色,1
406.jpg,节能降耗保卫蓝天公共机构节能宣传资料集中发放点,0,,,0
407.jpg,拒绝酒驾平安回家北京市朝阳区交通安全委员会朝阳交通支队,0,,,0
408.jpg,节约用电君错我们身山的能溶地球一小时活动,1,电灯,树叶,1
409.jpg,朋友让你心醉神迷的除了爱情还有文这家店的小香辣烤鱼喷,0,,,1
410.jpg,为了家更有可歌可泣的伤业人锦创造的理发线果们用晟精美优质的购片赛家中国上下五干年的发公清大和神奇诊好梦想就是一种让你感到坚持就是幸福的东西,1,地球,草,1
411.jpg,做官先做理想和信念是领导干部拒腐防变的根本,1,书,人,1
412.jpg,如此觉悟,1,骷髅,蝴蝶,1
413.jpg,你还是让飞机当你老婆吧每个月限它幻会的次数比眼验还多,1,老婆,飞机,0
414.jpg,院子自在生活中国圆缺德东方非逸艺术酒店一个城事城市一段生世人文粮地城市的核幸配聚我们生活的制度知乎酷豆,0,,,1
415.jpg,谁知盘中餐粒粒皆辛苦有一种节约叫光盘有一种公益叫光盘光盘行动毛绝一有在美地浪资从我监起让我们每一个人服加入光盘行动汇豪出一三年钱大的正能费今天让我们重桥线国对镇食的收点按力成为光盛一战让份构成为最待通的生话习幅白汉费记不肉书修店别让我们一网前行每动出我们白己的光盘,0,,,1
416.jpg,和是善行的力量十关德老人从你我做起和是善行的力量十爱护环镜从现在我做起和是善行的力量关爱老人从你我做起电西安思源学院,0,,,1
417.jpg,携手节能减排悠享生活空间绿色行动计划让你我从点滴做起绿色行动计划营造健康的行业生态环境需要我们从点滴细节开始它可能是节约一张纸一泊水一度电绿色之本行动之始计划为纲降低资源消耗节约综合成本让我们从身边做起从日常工作中做起力担通信行业的绿色使者还原生态之美营造生活之纯美空间绿色行动计划,1,树叶,圆号,1
418.jpg,百,0,,,1
419.jpg,图设美王子量强食主文销和临文明健康有你有我回由项听公正话站价值观塑文明有礼中共呼伦贝尔市委立传部呼伦具尔市精神文明建设委员会办公室宣,0,,,1
420.jpg,节能减排低碳环保,0,,,1
421.jpg,设计是一条有进无退的路我们只问地点何人而完成任务是我们设计师唯时间一的尊严保护动物保护动物关爱自然保护动手绘书法云字体酥生动物园保护动物关爱自然保护动物道九,0,,,1
422.jpg,终于有一款百事的广告了也终于有一款四大天王代言的广告了时尚男女这部年代末的经典百事广告加上颜值正处巅峰的郭天王调笑的桥段动感的配乐活脱一部都市轻喜剧当年代未改革开放初见成效全国城市化进程加速而对于上海北京广州深圳这些城市的人们来说香港就是他们学习的榜样,0,,,0
423.jpg,贾质环境日意爱护环境质,0,,,1
424.jpg,江苏卫视江苏卫视月日换温情呈现节能减排远救怕热的地球人类大量使用矿物燃料排放出大量的等多种温室气体导致全球气候变暖特的揭出利作公司办合童味开特别支特,1,冰激凌,地球,0
425.jpg,东花甲粉专记电的任好和装命地的是费最大的青任花甲新吃上爽我机花甲粉有个约会再去买一份过口德放座城市它经汽有新鲜的味道吃货才会寓厂家进店挑选更多相关海报直销下单前请阅读详情下单后制作不支持退换,0,,,0
426.jpg,世界水日,1,地球,水池,1
427.jpg,节约用水愿后世子孙还能为地球绿植流流水保护环境节约用水让世牌多给你创意和灵感节约用水愿后世子孙还能为地球绿植浇浇水请珍惜水资源节约每一滴水涵报大家园,1,水,水龙头,1
428.jpg,保护净动物保护动物东宝足有买卖就选有,1,树,地球,1
429.jpg,学保争习护当宠文文法化明知遗游识产客大合文店文明旅游,0,,,1
430.jpg,关爱生命停止杀戮世界动物保护组织,0,,,1
431.jpg,推处校园蒸力拒绝校园寨力拓绝校园暴力拒绝沉默忍受杜绝校园欺凌建设平安校园零力波务理由玩网不星饼口,0,,,1
432.jpg,文件编蛋型远择现图窗口图层帮助历史记琴源黎窗口大小以莉屏显示缩放所有窗口细微缩放造合屏幕自充屏幕总体不送明度更改自由变换自由变换轻移圈层遇道路径正不选明度吸烟有害健康炭定图填充燃烧效果把钱留给更多山区里的孩子把钱留给更多山区里的吸烟有害健康图层翻本图尼,1,香烟,铅笔,0
433.jpg,电销提倡公勺公筷让宴席更完美,1,餐具,字,0
434.jpg,康复医疗教育培训劳动就业权权益保障扶发熙生,1,手,路面,1
435.jpg,保护野生动物保护野生动物,0,,,1
436.jpg,低碳生活时刻相修,1,地球仪,时钟,1
437.jpg,水会生命之猴请珍惜水源节约用水,0,,,1
438.jpg,节能减排周环保宣传挂座与,1,插头,草,1
439.jpg,用微信扫一拍浏览作者馆材靓子更多作品中国电信世界检手可及节做起做起中国电信股份有限公司海门分公司室年动国,1,马灯,草,1
440.jpg,中国水资源分布图多水带过波带少水带铁水带,0,,,0
441.jpg,禁止吸烟禁止吸烟请勿吸无烟校禁止吸米无烟医店您已进入天烟单位,0,,,0
442.jpg,湖南省文明办发市幸福都是谷斗出来的,0,,,1
443.jpg,握住手中的爱,0,,,1
444.jpg,黑人牙感黑人牙刷,1,牙膏,山,0
445.jpg,熊猫亦公,1,文字,水,1
446.jpg,节能领购绿色发展节能领跑绿色发展月号电热一,0,,,1
447.jpg,三毫米的旅程一颗好葡萄要走十年不是鲜票窗街和有宾临请上这三意米的重程飞然是物园中的费款古男区区具华方公美的部啡土地境范的方位律为古情名计量社老小时校设事到一场福漆和冷用钠了三十五年葡有的老工人年个环节市要亲手挖国小心翼贯面亮在一钢老乐舞散隔轮在外商面要党电基后三意来的推社十年黄已,0,,,0
