,Pic_id,Text,MetaphorCategory,Target,Source,SentimentCategory
295,296.jpg,pca.rsrussia org.attention.poor weatherincrease the distance.safety forecast.,1,Null,Null,1
296,297.jpg,do you gamble with safetyregister your vhf radio today and the vhfs distress button will be activated immediately.talenor maritim radio.,1,game,radio,1
297,298.jpg,wellits not like that.usuallythe victim is an innocent.,1,Hitler,Pedestrian,1
298,299.jpg,one child is holding something.thats been banned in america.to protect them.guess which one.moms demand action.,1,gun,book,0
299,300.jpg,trinring saves lioves werr a helmet.,0,,,0
300,301.jpg,dont drink and drive.tous responsables.,1,car,glass,0
301,302.jpg,killer.im a fungifight the 5.,1,word,plant,0
302,303.jpg,eanie,1,arrow,"letter ""J""",1
303,304.jpg,pressezcest gonfle,0,,,0
304,305.jpg,avoiding a crash comes down to one simple action.look.astor.,1,car,lane,1
305,306.jpg,,1,pavement,stitches,1
306,307.jpg,alcohhol impairs your judgement.plan ahead.dont drink and drive.,0,,,0
307,308.jpg,every night.binge drinkers.put themselves at risk.getting into illegal taxis.dont be a drinkheadthink moredrink less.safety.,1,head,glass,1
308,309.jpg,if you always store your firearm safelyno curious kids will put their fingers on it.and no gun will accidentally fire.which means no screams of pain will be heard.and no 911 calls will be made.and no scars will be left.pleasealways remember to store your firearm safely.look it up.bja.,1,face,scar,0
309,310.jpg,ignoring safety procedures can kill.wsib,0,,,0
310,311.jpg,absollut fatal.,1,vodka,garbage,0
311,312.jpg,drive likeyour grandpa is in the crosswalk.running red lights kills.be nice.look twice.,0,,,0
312,313.jpg,vogue,1,man with arms in armors,,1
313,314.jpg,stop.the violence.overtake.with care.ecovia,0,,,1
314,315.jpg,sleep before you drive,1,Bed,Car,0
315,316.jpg,adherence by quattro.vorsprung durch technik.audin,1,tire,kangkong,1
316,317.jpg,smart.pedestrians dont come with airbags.yield to pedestrians when turning.,1,face,tire print,0
317,318.jpg,a straight in the face offer.,0,,,0
318,319.jpg,proa.vector sketch.,0,,,1
319,320.jpg,for president.the vote colbery boat.stephen colbert 2016.,1,sail,photo,1
320,321.jpg,carouzos,0,,,1
321,322.jpg,an absolut world.the absolut vodka.,1,belly,Null,1
322,323.jpg,warningwhole soy moy increase.appetite for life.brace yourself for the positive effects of soyjoy.made from whole say and undiluted optimism.choose from six flavors at a store near yousoyjoy,0,,,1
323,324.jpg,samsung.staron,1,kitchen,iceland,1
324,325.jpg,test drive the audi life with the audi a6 and win an exclusive supperclub mebbership.online.the audi a6 style package.limited centennial specials.,1,background,face,0
325,326.jpg,samsung galaxy s4.life companion.dual shotsee both sides of the story.,1,phone,picture,1
326,327.jpg,samsung galaxy tab.visual paradise.on the go.the first super amoled plus tablet.home.features.specification.images,0,,,0
327,328.jpg,samsung mp3 player.samsung,1,ear,person,1
328,329.jpg,express your safe side.samsung.official mobile phone.,1,cellphone,hand,1
329,330.jpg,flexible,0,,,1
330,331.jpg,it speaks for you.samsung galaxy s with android 2.2 operative system.giorgio by armani.,1,cell-phone,mouth,1
331,332.jpg,think gala for life and the earth.sanyo.biomedical equipment product guide.advanced products and technologies for life sciencepharmaceuticalbiotechnologyclinical and industrial laboratories.presservation.incubation.sterilization.,1,lab,mountain,1
332,333.jpg,absolut vodka.absolut communication.,1,vodka,cellphone,0
333,334.jpg,new packard bell 9016d.pc world price.to pay for nothing.guided tours.1399,0,,,0
334,335.jpg,yosush,1,sushi,cucumber,0
335,336.jpg,for men who like to play with fire.revlon.fireice.play with fire.skate on thin ice.milk.,1,milk,mustache,0
336,337.jpg,aparecida jewellery.ring on your fingernecklace on your neck and men on their knees.,0,,,0
337,338.jpg,there are 3 billion women who dont look like supermodels and only 8 who do.the body shop.,1,lady,barbie,0
338,339.jpg,here beauty beats.sephora,1,woman,beauty,1
339,340.jpg,sephora,0,,,0
340,341.jpg,beauty power.turn it on.,1,makeup,powder,1
341,342.jpg,sephora has arrived.fridayjuly 24 lower levelnext to center court.,1,face,stripes,0
342,343.jpg,absolut fooding.absolut selfcontrol.absolut take out.,1,vodaka,Null,0
343,344.jpg,sephora.where beauty beats.,1,face,widened,1
344,345.jpg,existetil une recette.pour atteter de vieilliroui...uniquement chez.sephora.avancer en beaute.,0,,,0
345,346.jpg,designed for driving pleasure.b.m.w.the ultimate driving machine.,0,,,0
346,347.jpg,come sephorize.the worle with us.sephora.,1,human,building,1
347,348.jpg,sephora.spring 07.visionary.the future of beauty is now.,0,,,0
348,349.jpg,where beauty beats.sephora,1,makeup,face,1
349,350.jpg,bmw economics rewrites the rules.the ultimate driving machine.pay for a bmw z4 sporty dynamicsenhanced comfortclassic roadster proportionsbut drive away bmw z4 with a complimentary specification upgradesuch as professional navigation.bmw economics might not make mathematical sensebut it certainly has its plus points.,1,car,bent,0
350,351.jpg,the searcher 7000.16cm.7w.apss,0,,,0
351,352.jpg,,1,eye,pond,1
352,353.jpg,bmw vi porta sulla strada della grande musica.bmw,1,road,guitar,1
353,354.jpg,essential steps for amazing skin at any age.skincare,0,,,1
354,355.jpg,hieido,0,,,1
355,356.jpg,,1,hair,flower,0
356,357.jpg,hieido,0,,,0
357,358.jpg,jojos bizarrf.tadashi harada.,0,,,1
358,359.jpg,valspar.people inspired color palettes.,1,person,painting,1
359,360.jpg,the account that helps you do more.your operation has a lot of moving parts.we help secure the farm supplies that keep it running.the john deere financial account can help you stock up on all your inputs at more than 7000 retailers nationweide.get what you need to keep your operation in rhythm.john deere financial.,1,Null,Null,0
360,361.jpg,cadillac.,0,,,0
361,362.jpg,made for whatever nature could ask for.the new bmw x5.,1,ad,shaded cracks,1
362,363.jpg,lovepretty,1,person,Null,1
363,364.jpg,smash the rest ride the best.jim greco.,1,hammer,Null,0
364,365.jpg,some things should flex.some shouldnt.bmw 3 series.,0,,,0
365,366.jpg,happy holidays.bassoul heneine.,1,gear shift,tree,1
366,367.jpg,oranges,0,,,0
367,368.jpg,generatoren fur wasserkraftanlagen siemensschuckert.,1,waterfall,shaded,0
368,369.jpg,absolut tetris.lines004.top 3965.scor 0019.next.love 04.,1,vodaka,block,1
369,370.jpg,kipling,1,cloth,snow,0
370,371.jpg,refreshingly differentjust the kiss of the hops.the beer that made milwaukee famous.,1,waiter,bear,1
371,372.jpg,love.hate.bmw k 1200r.the new generation has arrived.,1,hand,tattoo,1
372,373.jpg,when four rings is all you need.hhba740.,1,audi,ring,1
373,374.jpg,super bowl ads.with a 1minute advert costing.9 million.you could buy 213 bmw i3 series cars.mgi 3344.bbc,1,car,Null,1
374,375.jpg,vforce.venture trucks,1,truck,skid,1
375,376.jpg,salomon,0,,,1
376,377.jpg,highl,1,helicopter,skier,1
377,378.jpg,freeze lifes boring bits.take a break from demondsdeadlines and hassles and discover the wonder of winter right here in dubai.ski dussi.,1,cellphone,ice,1
378,379.jpg,cool under pressure.tracker2.ease of use when it matters most.bca,1,sunglass,,1
379,380.jpg,sh101.step out from behind that pile of keyboards and take on the world.there are no strings attached when youre playing the sh101.battery poweredsleek linescompact designlightweightless than most guitars.strap it on and it becomes a part of you.auailable in silverred or blue it looks great on stage and so do you when youre playing it.plug in a set of phones and let the sh101 take you where you want to go.the sh101 is more than just another pretty face.its a serious synthesizer33keys.11octave range.you can go form deepset rumbling bass to screaming highs in a flash.modulation grip in combination with bender lets you bend a note updown or sideways.with the source mixer to blend sawtooth and square wavewith pwmfull filterbuiltin sequencer.arpeggiator.youre got more power strapped noto your body than youre ever had sitting in front of you.,1,Null,violin,1
380,381.jpg,head.you already have a lift systema catering system and a snowmaking system.now you need a moneymaking system.,0,,,0
381,382.jpg,cocacola.always cool.always cocacola.,0,,,1
382,383.jpg,saldmdn,1,ski boot,high-heel shoe,1
383,384.jpg,atomic,0,,,1
384,385.jpg,freeze lifeboring bits.take a break form spreadsheetsemails and meeting requests and discover the thrill of winter sports right here in dubai.,0,,,1
385,386.jpg,the leisure begins when you get aboard.,1,bobsled,rail,0
386,387.jpg,peel into real,0,,,0
387,388.jpg,peel the goodness.real fruit exposed.naked.,0,,,0
388,389.jpg,we melt when were near you.skinny cow.,1,biscuit,face,1
389,390.jpg,producers music service,0,,,1
390,391.jpg,absolut.mango.imported,1,vodka,butterfly,0
391,392.jpg,waveswater.jackets.,0,,,1
392,393.jpg,smoking kills...so why bother startin.may cause cancer.,1,face,skeleton,0
393,394.jpg,every cigarette we smoke makes fatty deposits stick in our arteries.well help you give up before you clog up completely.,1,cigarette,bullet,1
394,395.jpg,luckiesa light smoke of richripebodied tobaccoits toasted,0,,,1
395,396.jpg,smoking can cause a slow and painful death,1,tobacco,artery,0
396,397.jpg,vitima deste produto.pare de fumaar.disque saude.,1,baby,ashes,-1
397,398.jpg,dont do it,1,cigaratte,gun,0
398,399.jpg,ashes to ashes.smoking kills.nhs,1,cigaratte,death,0
399,400.jpg,smoking causes lung cancer.,1,lung,cigarette,0
400,401.jpg,,1,lung,cigarattes,1
401,402.jpg,somking kills,1,cigarette,bullet,0
402,403.jpg,etes vous un bon poisson,1,cigarette,fishhook,0
403,404.jpg,want some wet chicken it tastes the same.,1,cigarettes,food,0
404,405.jpg,,1,smoke,face,0
405,406.jpg,leading nose and throat specialists suggest...change to philip morrisheres why.call for philip morris.,1,paper,Null,0
406,407.jpg,half manhalf beast sighted on remote winding road.bmw,1,person,blurry,1
407,408.jpg,buyone.get one free.smoking kills.,0,,,0
408,409.jpg,designed for driving pleasure.bmw.sheer,1,wall,wheel,1
409,410.jpg,get some nuts.snickers.,0,,,1
410,411.jpg,aaahreally tough motorcycle helmets.,1,man,helmet,1
411,412.jpg,2123 septiembre.campeonato argentinode snowboard.2008.ushuaia.tierra del fuego.cerro castor.rock,1,mountain,shade,1
412,413.jpg,absolut summer.,1,vodka,pool,0
413,414.jpg,lets pull this jumpa pants downmaark landvjk.flight,0,,,1
414,415.jpg,gw.drop in anytime.,0,,,1
415,416.jpg,we have life offavalaunch has taken off with there new line of broads.nature clashes.urban manual.splatter urban,0,,,1
416,417.jpg,kick like rinaldo.lighter.kick in style.cr.faster.stronger.if you want to be fasterlighterand strongerbuy nike soccer.cleats.nike soccer kick to win.,1,grass,turf,1
417,418.jpg,soccer is a game...life is not.buckle up.every trip.every time.nddot.north dakota department of transportation.ndaco.,1,ball,person,1
418,419.jpg,diadora.new atttiva r sc.,1,ball,person,1
419,420.jpg,still the premier sponsor of bafana bafana until 2011 and beyond.castle lager.committed.in good time.toc ether.ayeye for 15 years.longest lasting sponsorof bafana.bafana.the taste thats stood the test of time.enjoy responsibly.not for sal.e to persons under the age of 18,1,alcohol,crab,1
420,421.jpg,see the world through your own lens.nikon.,1,sun,ball,1
421,422.jpg,justdoit,1,letters,grass,1
422,423.jpg,dafur tore am fliessband th s haltern,0,,,1
423,424.jpg,xango.proud to power real salt lake.,0,,,1
424,425.jpg,nike.just do it.,1,legg,feather,1
425,426.jpg,50 corn dogs on halloween.sonic,1,corn dog,frankenstein,0
426,427.jpg,absolut autumn.,1,vodka,trees,0
427,428.jpg,sonic brand study.2012,1,image,Null,1
428,429.jpg,fire 4999.learn more.the world.,0,,,1
429,430.jpg,sony,0,,,1
430,431.jpg,jennifer lopez.,0,,,0
431,432.jpg,sony open tennis.miami is about to get intense.n,0,,,1
432,433.jpg,sony.dvdirect.,1,DVD player,lake,1
433,434.jpg,,0,,,1
434,435.jpg,sony.made to resist.xperia go.,1,clown,smoke,0
435,436.jpg,make.believe.believe that anything you can imagineyou can make it real.sony.,1,person,robot,1
436,437.jpg,sony.do you clean him or film him,0,,,1
437,438.jpg,some people say the world will end this year.why not go out with a bang2012 revolution3.,1,person,skeleton,1
438,439.jpg,shirt designs available at teepublic.chinchillabrand new designstuxspeedo mask,1,cartoon,Null,1
439,440.jpg,please drink responsibly.,0,,,0
440,441.jpg,winchester.1920.service and progress.,0,,,0
441,442.jpg,,0,,,1
442,443.jpg,memo to coachesspot bilt definitely cut knee and ankle injuriescompresso look oblong cleats.remeber spot bilt for the finest in all types of athletic footwear.,1,shoe,athlete,0
443,444.jpg,strong is beautiful.dcminika cibulkova.,1,bat,Null,1
444,445.jpg,,1,sport,Null,1
445,446.jpg,live on the coke side of life.,1,bubble,balls,1
446,447.jpg,nike free run.freedom for your feet.flexiblelightweightjust like your feet.shop nike free.shop running shoes.,1,sneaker,shoe,1
447,448.jpg,anmallihe propulsion.fila.have fun.,1,shoe,ball,1
448,449.jpg,fuel your fan.sprint.,1,mobile-car,Null,1
449,450.jpg,sprint,1,car,lightning,1
450,451.jpg,break awaysprint.clearly above the ordinary,1,Straw,Null,0
451,452.jpg,eatv.modelsitalent.acting.cmmercial.fashion.runway.presentation.print.professional modeling.whatever your area of interest.we got it covered.,0,,,0
452,453.jpg,sprint ahead.flag down a window office.,0,,,0
453,454.jpg,cp plus.enhancing vision.the worlds preferred security brand.cp plus is built around its customers we servewith a foundation based on innovationresponsibeness and trust.our strength lies in our relationships which tie us together to operate as one team and helps make cp pllus a stronger and more innovative brand of the futurethe range that results from listening to the customers.ip cameras cctv cameras survillance software.dvr.video door phone.timeattendance software.,0,,,1
454,455.jpg,unlimited love billboard,0,,,0
455,456.jpg,sprint cut your bill in half.,0,,,1
456,457.jpg,cocacola.imcocacolaknowtooas coke,1,cap,hat,1
